location/lat,location/lng,phone,phoneUnformatted,placeId,searchPageUrl,searchString,title,url,website,image
"-12,0678252","-77,080934",,,ChIJY5J752rJBZERLBPDHrpwScQ,"https://www.google.com/maps/search/PUCP/@-12.066587,-77.0801604,17.970469807274036z?hl=es-419",PUCP,Laboratorios de Arqueología PUCP,https://www.google.com/maps/search/?api=1&query=Laboratorios%20de%20Arqueolog%C3%ADa%20PUCP&query_place_id=ChIJY5J752rJBZERLBPDHrpwScQ,http://facultad.pucp.edu.pe/letras-ciencias-humanas/carreras/arqueologia/presentacion/,
"-12,072707","-77,1045818",+51 1 3127380,+5113127380,ChIJ58_zsHrJBZER4WVknH79_3Y,"https://www.google.com/maps/search/PUCP/@-12.070646730937636,-77.10889996100727,17z?hl=es-419",PUCP,Palmetto Hotel Business San Miguel,https://www.google.com/maps/search/?api=1&query=Palmetto%20Hotel%20Business%20San%20Miguel&query_place_id=ChIJ58_zsHrJBZER4WVknH79_3Y,http://www.palmettohoteles.com/,
"-12,07046","-77,0814541",,,ChIJg3F2ZWvJBZER7Uus0nTJ3Zs,"https://www.google.com/maps/search/PUCP/@-12.072396012499999,-77.08147819999999,17.97043853123343z?hl=es-419",PUCP,Comedor Central,https://www.google.com/maps/search/?api=1&query=Comedor%20Central&query_place_id=ChIJg3F2ZWvJBZER7Uus0nTJ3Zs,,
"-12,0724186","-77,0812316",+51 1 6262000,+5116262000,ChIJnRiXlGzJBZERvLb09TnJEw4,"https://www.google.com/maps/search/PUCP/@-12.072396012499999,-77.08147819999999,17.97043853123343z?hl=es-419",PUCP,CITEmateriales PUCP,https://www.google.com/maps/search/?api=1&query=CITEmateriales%20PUCP&query_place_id=ChIJnRiXlGzJBZERvLb09TnJEw4,http://www.pucp.edu.pe/cite-materiales/,
"-12,0715135","-77,0804328",+51 985 103 932,+51985103932,ChIJpelGpGzJBZERSRwplQKXGzQ,"https://www.google.com/maps/search/PUCP/@-12.072396012499999,-77.08147819999999,17.97043853123343z?hl=es-419",PUCP,SEDIPRO PUCP,https://www.google.com/maps/search/?api=1&query=SEDIPRO%20PUCP&query_place_id=ChIJpelGpGzJBZERSRwplQKXGzQ,,
"-12,0707196","-77,0802897",,,ChIJBW1N66bJBZERMB9tKSnP4kw,"https://www.google.com/maps/search/PUCP/@-12.072396012499999,-77.08147819999999,17.97043853123343z?hl=es-419",PUCP,Rotángono - Patio de CCSS,https://www.google.com/maps/search/?api=1&query=Rot%C3%A1ngono%20-%20Patio%20de%20CCSS&query_place_id=ChIJBW1N66bJBZERMB9tKSnP4kw,http://www.pucp.edu.pe/,
"-12,0724573","-77,081121",,,ChIJpXCxlWzJBZERmnocJoI-J7g,"https://www.google.com/maps/search/PUCP/@-12.072396012499999,-77.08147819999999,17.97043853123343z?hl=es-419",PUCP,Sección Ingeniería Mecánica,https://www.google.com/maps/search/?api=1&query=Secci%C3%B3n%20Ingenier%C3%ADa%20Mec%C3%A1nica&query_place_id=ChIJpXCxlWzJBZERmnocJoI-J7g,http://facultad.pucp.edu.pe/ingenieria/carreras/ingenieria-mecanica/sobre-la-carrera/,
"-12,0681964","-77,0805684",,,ChIJs_Eh32rJBZERJztL5Uny_p0,"https://www.google.com/maps/search/PUCP/@-12.066587,-77.0801604,17.970469807274036z?hl=es-419",PUCP,Seccion Psicologia,https://www.google.com/maps/search/?api=1&query=Seccion%20Psicologia&query_place_id=ChIJs_Eh32rJBZERJztL5Uny_p0,,
"-12,0721246","-77,0810525",+51 1 6262000,+5116262000,ChIJP2UAGgDJBZERdzcA1ftVUjc,"https://www.google.com/maps/search/PUCP/@-12.072396012499999,-77.08147819999999,17.97043853123343z?hl=es-419",PUCP,Laboratorio de Polímeros y Bionanomateriales - PUCP,https://www.google.com/maps/search/?api=1&query=Laboratorio%20de%20Pol%C3%ADmeros%20y%20Bionanomateriales%20-%20PUCP&query_place_id=ChIJP2UAGgDJBZERdzcA1ftVUjc,https://polybionanolab.pucp.edu.pe/,
"-12,0713095","-77,0803179",+51 1 6262000,+5116262000,ChIJ7evxuO_JBZERE4oypVakBtY,"https://www.google.com/maps/search/PUCP/@-12.072396012499999,-77.08147819999999,17.97043853123343z?hl=es-419",PUCP,"Centro de Investigación, Capacitación y Asesoría Jurídica (CICAJ)",https://www.google.com/maps/search/?api=1&query=Centro%20de%20Investigaci%C3%B3n%2C%20Capacitaci%C3%B3n%20y%20Asesor%C3%ADa%20Jur%C3%ADdica%20(CICAJ)&query_place_id=ChIJ7evxuO_JBZERE4oypVakBtY,http://departamento.pucp.edu.pe/derecho/cicaj/,
"-12,070872","-77,0812487",+51 1 6262000,+5116262000,ChIJt2B8YWvJBZERXb8wrxNfu1s,"https://www.google.com/maps/search/PUCP/@-12.072396012499999,-77.08147819999999,17.97043853123343z?hl=es-419",PUCP,Departamento de Ciencias,https://www.google.com/maps/search/?api=1&query=Departamento%20de%20Ciencias&query_place_id=ChIJt2B8YWvJBZERXb8wrxNfu1s,,
"-12,0712973","-77,0810099",,,ChIJY2MasR_JBZER508U8Vmea7E,"https://www.google.com/maps/search/PUCP/@-12.072396012499999,-77.08147819999999,17.97043853123343z?hl=es-419",PUCP,Pastitos de Arqui,https://www.google.com/maps/search/?api=1&query=Pastitos%20de%20Arqui&query_place_id=ChIJY2MasR_JBZER508U8Vmea7E,,
"-12,0725275","-77,0811984",,,ChIJMS6E7enJBZERzzbPND7Dpro,"https://www.google.com/maps/search/PUCP/@-12.072396012499999,-77.08147819999999,17.97043853123343z?hl=es-419",PUCP,Laboratorio de Energía,https://www.google.com/maps/search/?api=1&query=Laboratorio%20de%20Energ%C3%ADa&query_place_id=ChIJMS6E7enJBZERzzbPND7Dpro,https://www.pucp.edu.pe/eficiencia-energetica/,
"-12,0656583","-77,0806551",,,ChIJGU9yDQDJBZERmJC4_FdUe0g,"https://www.google.com/maps/search/PUCP/@-12.066587,-77.0801604,17.970469807274036z?hl=es-419",PUCP,Cancha de frontón PUCP,https://www.google.com/maps/search/?api=1&query=Cancha%20de%20front%C3%B3n%20PUCP&query_place_id=ChIJGU9yDQDJBZERmJC4_FdUe0g,,
"-12,0713095","-77,0803182",+51 6262000 Anexo 4338,,ChIJaVyzWmvJBZERnvrl0T52f0w,"https://www.google.com/maps/search/PUCP/@-12.072396012499999,-77.08147819999999,17.97043853123343z?hl=es-419",PUCP,"CISEPA - Centro de Investigaciones Sociológicas, Económicas, Políticas y Antropológicas",https://www.google.com/maps/search/?api=1&query=CISEPA%20-%20Centro%20de%20Investigaciones%20Sociol%C3%B3gicas%2C%20Econ%C3%B3micas%2C%20Pol%C3%ADticas%20y%20Antropol%C3%B3gicas&query_place_id=ChIJaVyzWmvJBZERnvrl0T52f0w,http://cisepa.pucp.edu.pe/,
"-12,067537","-77,0802042",,,ChIJke9UxWrJBZERnLQ8haS9zyw,"https://www.google.com/maps/search/PUCP/@-12.066587,-77.0801604,17.970469807274036z?hl=es-419",PUCP,Rotonda Letras,https://www.google.com/maps/search/?api=1&query=Rotonda%20Letras&query_place_id=ChIJke9UxWrJBZERnLQ8haS9zyw,,
"-12,0713095","-77,0803179",+51 1 6262000,+5116262000,ChIJv_tfmyTJBZERCLlOyeaqptk,"https://www.google.com/maps/search/PUCP/@-12.072396012499999,-77.08147819999999,17.97043853123343z?hl=es-419",PUCP,Departamento académico de Derecho,https://www.google.com/maps/search/?api=1&query=Departamento%20acad%C3%A9mico%20de%20Derecho&query_place_id=ChIJv_tfmyTJBZERCLlOyeaqptk,http://departamento.pucp.edu.pe/derecho/,
"-12,0729415","-77,0807429",+51 1 6262000,+5116262000,ChIJkzREwmzJBZERCUjM-ssiW-k,"https://www.google.com/maps/search/PUCP/@-12.072396012499999,-77.08147819999999,17.97043853123343z?hl=es-419",PUCP,Camino Inca,https://www.google.com/maps/search/?api=1&query=Camino%20Inca&query_place_id=ChIJkzREwmzJBZERCUjM-ssiW-k,http://historiaenfotosperu.blogspot.com/2010/11/camino-prehispanico-en-la-pucp.html,
"-12,0708604","-77,0817462",,,ChIJj3Z4wezJBZERhqjSgKgqu8E,"https://www.google.com/maps/search/PUCP/@-12.072396012499999,-77.08147819999999,17.97043853123343z?hl=es-419",PUCP,Parque Las Palmeras,https://www.google.com/maps/search/?api=1&query=Parque%20Las%20Palmeras&query_place_id=ChIJj3Z4wezJBZERhqjSgKgqu8E,,
"-12,0723502","-77,0810377",+51 1 6262000,+5116262000,ChIJjflHpNHJBZERlDz3fPuqPeQ,"https://www.google.com/maps/search/PUCP/@-12.0729415,-77.0807429,18.970435593502437z?hl=es-419",PUCP,INGESOLD,https://www.google.com/maps/search/?api=1&query=INGESOLD&query_place_id=ChIJjflHpNHJBZERlDz3fPuqPeQ,https://www.pucp.edu.pe/ingesold/,
"-12,068225","-77,0793383",,,,,,Tinkuy,https://www.google.com/maps/search/?api=1&query=Tinkuy&query_place_id=ChIJbRCxKhXJBZER5liMLwJoABw,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnuy22wu-AnMjociBqYQ6Xfv4cc-LargALH9gCLtGJwzoUC0MPdWQsunmEoFFtV_bNrAa5vnPqqwcc7_dAI-lFPhJHARMOq2UmIJ2AuwpH-GyYCHhonucLl_NyXP1FCHiaaEmIOSA=w408-h306-k-no
"-12,0691038","-77,0802206",+51 1 6262000,,,,,Biblioteca Central PUCP,https://www.google.com/maps/search/?api=1&query=Biblioteca%20Central%20PUCP&query_place_id=ChIJvQZ-OmvJBZERUlVY4b1kM9c,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkKXBHFlMpM3KUxxUSdOinRJuYhouSSTblXXMxP747_d_n9OtVR0JLAXb9xKTrpxc8zWCb-CF4c4UJEsiHnuunXUVUJJT6rEtLdeg5IaSyBudfwXHkMGCnEUFECqmDf_GUidTk=w408-h543-k-no
"-12,0721694","-77,0787481",,,,,,Estacionamiento D. (PUCP),https://www.google.com/maps/search/?api=1&query=Estacionamiento%20D.%20(PUCP)&query_place_id=ChIJj-wQIG7JBZERdBd7p_qN9WU,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZHTRQCG45Pd_0tZsS0Y4Hg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=263.6109&pitch=0&thumbfov=100
"-12,0728328","-77,0787857",,,,,,Plazoleta del CEPREPUCP,https://www.google.com/maps/search/?api=1&query=Plazoleta%20del%20CEPREPUCP&query_place_id=ChIJOYdVfO7JBZER0G362yK53LY,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Y4O7x9Dg5ZbJMv8gZDjqqQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=258.96725&pitch=0&thumbfov=100
"-12,0695514","-77,0800842",+51 1 6262000,,,,,CAPU PUCP,https://www.google.com/maps/search/?api=1&query=CAPU%20PUCP&query_place_id=ChIJu6S-N2vJBZERsVCCEpFkKdk,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkIJSy2-AZBAxgPOwaqOAPIpq9kKsK8I7oACwtQS1lM_TJisNRzAaV-fbT1dhf8TrsK_29paRo_4FOcwJnAstgSX-yw0rTwIAwTyzS9hgaCPJqoLHPo_YTnTgU4-RxgBqrjVQvRDQ=w408-h306-k-no
"-12,0685011","-77,0786756",+51 1 7483555,,,,,Educación Continua PUCP,https://www.google.com/maps/search/?api=1&query=Educaci%C3%B3n%20Continua%20PUCP&query_place_id=ChIJv0oJzc3JBZERd2jNs7Sxzd0,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnf72v45ATHy7ENUXGqowhVy2xxeab5oUHnv-74cTmHhVRCHfwNJ38mFBO3F1tczW5UqvVnYrFNHfRR_SEaTHAHT-q4JRsV1f5HMTVn_zpOSTBmILqwOLy2qGZMfQbGMXiAtOkL=w408-h256-k-no
"-12,068627","-77,0795732",,,,,,Juan Valdez - PUCP,https://www.google.com/maps/search/?api=1&query=Juan%20Valdez%20-%20PUCP&query_place_id=ChIJUV-JLGvJBZERiPhtawOOwmw,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlyJSSdpNFP1taTfK09VGmvZGLs7rjB0G4Cyqf2oc05WZhpT0TcM2bi_TsBoXKJK8wWcraDrinJ2iv435yP1qoD9u04BZiLTc0e-YyzQHYwVHCiEx72WaJkcRuKDhujM3oT1bJTe7rLIMn7=w411-h240-k-no
"-12,0685775","-77,0795195",+51 966 418 304,,,,,Librería PUCP,https://www.google.com/maps/search/?api=1&query=Librer%C3%ADa%20PUCP&query_place_id=ChIJ9zFL0xTJBZERGghnUgIzDyA,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlQiWaoCnVdVDYQlk30aqLeaWebpOw0qDqHG_EANzKCP4GbRLkikuk5aM3bgshHQKm4n7l2wF7mz5UTpMSrwdP6EKp6V--DWRnW-kUbQxbD2x8hFAwA_T1PqvrUSqoF7SB9XTe3_Q=w408-h544-k-no
"-12,0728148","-77,078841",,,,,,Centro Preuniversitario de la Pontificia Universidad Católica del Perú,https://www.google.com/maps/search/?api=1&query=Centro%20Preuniversitario%20de%20la%20Pontificia%20Universidad%20Cat%C3%B3lica%20del%20Per%C3%BA&query_place_id=ChIJIU2UMBPJBZERrWOs1xc-LDM,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Y4O7x9Dg5ZbJMv8gZDjqqQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=263.32858&pitch=0&thumbfov=100
"-12,0668304","-77,0794135",,,,,,Facultad de Arte y Diseño - PUCP,https://www.google.com/maps/search/?api=1&query=Facultad%20de%20Arte%20y%20Dise%C3%B1o%20-%20PUCP&query_place_id=ChIJv9JdNRXJBZERNVLbGmMKznQ,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnl3TiuRBOSbwFJ0gPW_3owX6DIxMixE-Y1HATGOQxeq_JsSod08WNgcHvei2vXkMCJv1UFOdhrwsR_dcwuq_koo1dgSH47wIGFfqS2rAPU-avPhuttRxfQ7SOYChXfX2IlrnLx=w524-h240-k-no
"-12,067643","-77,0791949",+51 1 6262000,,,,,Facultad de Educación,https://www.google.com/maps/search/?api=1&query=Facultad%20de%20Educaci%C3%B3n&query_place_id=ChIJzWbfMRXJBZERNb0_BzYHPsE,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWn2EyuRuu1b_wDl7MKkOWoMHkJLNIgK67i9uJ7_sJWku3nqHwhO66jWtQfdl4GYlwnfbBAYax7dl3WMKJHsO-l6rFCIEsrjHP30n7F7efLCRWvta5RUVVKY9rXUgopt3LHVJYlr=w408-h544-k-no
"-12,0656115","-77,0785239",+51 1 6262000 Anexo 5800,,,,,Facultad de Artes Escénicas - PUCP,https://www.google.com/maps/search/?api=1&query=Facultad%20de%20Artes%20Esc%C3%A9nicas%20-%20PUCP&query_place_id=ChIJCRkEWRXJBZERiEtJC6hzmno,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkuXR5qNRV0GbsAEhXcI6qHSl-JkE3XRrkoCdofaHzdqy0FsYBQ8KSWR_swnMddB67XN-YQ7Sjh4BefF8reVfryWGdtAsnHwulgFuT754CcHyKjiCwgYIOGrZcBADGxD3ngEGMY=w408-h306-k-no
"-12,0689431","-77,0801899",,,,,,Campus PUCP,https://www.google.com/maps/search/?api=1&query=Campus%20PUCP&query_place_id=ChIJyScPPGvJBZERRu9J4eZnwJ8,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWm4j-mVF3odvIdirlFKd5hhNKc8NziqsV8ZAZNN8Jen2QULSDaqG9uKTq8Aj-CH10IBjo56vsMVVQ58nDuudRJN7E96mJVqZmQ2LvhzHAx9ZVob-zvzdKtcfzNGhon5WegzHBMGO99r_Yzi=w408-h306-k-no
"-12,0677554","-77,0801786",,,,,,Centro Federado de Estudios Generales Letras,https://www.google.com/maps/search/?api=1&query=Centro%20Federado%20de%20Estudios%20Generales%20Letras&query_place_id=ChIJD1TQHxPJBZERoGNHvGn_aiI,,
"-12,0677183","-77,0805556",,,,,,Auditorio de Estudios Generales Letras PUCP,https://www.google.com/maps/search/?api=1&query=Auditorio%20de%20Estudios%20Generales%20Letras%20PUCP&query_place_id=ChIJX5OB3GrJBZERwShLufWQZ34,,
"-12,0706809","-77,0793227",,,,,,Estacionamiento de bicicletas Estudios Generales Ciencias - PUCP,https://www.google.com/maps/search/?api=1&query=Estacionamiento%20de%20bicicletas%20Estudios%20Generales%20Ciencias%20-%20PUCP&query_place_id=ChIJCdHymdrJBZERA7SYfhz6qnE,,
"-12,0685734","-77,0804758",,,,,,Facultad de Ciencias y Artes de la Comunicación - PUCP,https://www.google.com/maps/search/?api=1&query=Facultad%20de%20Ciencias%20y%20Artes%20de%20la%20Comunicaci%C3%B3n%20-%20PUCP&query_place_id=ChIJ6QRb6GrJBZERuPVZGlTEhG4,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmq5IPb5aCga35xRMTO5k0YPIvGUbsE9MS4Y91krOu_IVWN_rW9rq1SEgyv69wlDnpz0jureeglCoO6vLqmEd6rurNUV03L3Q8PWKRtKywfoA-KAqvZRmt8AAydw2sUwBteoLXROA=w408-h544-k-no
"-12,0713198","-77,0789252",,,,,,Plaza de Estudios Generales Ciencias,https://www.google.com/maps/search/?api=1&query=Plaza%20de%20Estudios%20Generales%20Ciencias&query_place_id=ChIJAZVZ9DLJBZERTNd64qL4QOo,,
"-12,0675311","-77,0799653",,,,,,Estudios Generales Letras,https://www.google.com/maps/search/?api=1&query=Estudios%20Generales%20Letras&query_place_id=ChIJiT9_z2rJBZERn2ow-uMSTW0,,
"-12,0687704","-77,0803805",+51 1 6262000 Anexo 3465,,,,,"Sala de Usos Múltiples, Biblioteca Central PUCP (1er piso)",https://www.google.com/maps/search/?api=1&query=Sala%20de%20Usos%20M%C3%BAltiples%2C%20Biblioteca%20Central%20PUCP%20(1er%20piso)&query_place_id=ChIJ5a_Bq43JBZERbkjnkTjSVSY,,
"-12,0675254","-77,0799571",+51 969 449 103,,,,,Especialidad de Trabajo Social PUCP,https://www.google.com/maps/search/?api=1&query=Especialidad%20de%20Trabajo%20Social%20PUCP&query_place_id=ChIJr8QHOqPJBZERstMOqb0DGQs,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlBSU3tVxRRoW260vR_9N1dmHyb6rI7vARSzr8RHr6DmXCbpsqEg5r8QYAWx9N6lhDSVfltm_iM7toG3RJMLtASLvkWo-w7snpFjk6FaDfgB7wIjoIJqsSRV8Eh7a1oeBzi0QI=w408-h272-k-no
"-12,07066","-77,0789229",+51 1 6262107,,,,,Centro de Innovación y Desarrollo Emprendedor,https://www.google.com/maps/search/?api=1&query=Centro%20de%20Innovaci%C3%B3n%20y%20Desarrollo%20Emprendedor&query_place_id=ChIJIbZYp2zJBZERK1hKpQxg_dQ,,https://lh5.googleusercontent.com/A_p_7Z5QreOK4bSkDMCtw7LDdznMtxpraA5wKws7Aap_M-p8dpAZgelpv93QVdRa=w408-h408-k-no
"-12,0682691","-77,0801475",,,,,,Auditorio De Humanidades,https://www.google.com/maps/search/?api=1&query=Auditorio%20De%20Humanidades&query_place_id=ChIJk-I_KGvJBZERS_48k1iaxfY,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWni5ru4f7-i0kC5m2ka9t8J6WF6uo_eYUdm4n7VrU9KE0sKVenFL3RhZY_lhfkQTyG5lhshq220L__Tqx_XaLYVh7PdVRxjXOMt7DP4fCCs7VASdi5fcRHviQuwlrgTjbfLJhgs=w408-h304-k-no
"-12,067002","-77,0787129",,,,,,Especialidad de Grabado PUCP,https://www.google.com/maps/search/?api=1&query=Especialidad%20de%20Grabado%20PUCP&query_place_id=ChIJPbYScDLJBZER915aOnuTznM,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmrb2s8kfwEtbZTSEgX7AFIdEDD9Fj1oAcxtlhyTjaClyOlmArKNAi97GaoCPMctipox5CowW0z_dViSdyM6yhSC2jzAgB5Cldz6UorA7tQlSmQZHUJT9RcOwYLAGsC1cHJq-xE=w408-h544-k-no
"-12,0704802","-77,0795316",,,,,,Mesas estudio Pucp,https://www.google.com/maps/search/?api=1&query=Mesas%20estudio%20Pucp&query_place_id=ChIJKXxCDADJBZERpolE1EIUa-I,,
"-12,0675948","-77,0793629",,,,,,Facultad De Educación,https://www.google.com/maps/search/?api=1&query=Facultad%20De%20Educaci%C3%B3n&query_place_id=ChIJH4i80mrJBZERZ4JHXIfH5aQ,,
"-12,0683484","-77,0791163",+51 1 6262000,,,,,Centros de Investigaciones y Servicios Educativos - PUCP,https://www.google.com/maps/search/?api=1&query=Centros%20de%20Investigaciones%20y%20Servicios%20Educativos%20-%20PUCP&query_place_id=ChIJsR2CLBXJBZERErFLz62p39I,,
"-12,0685","-77,079254",+51 1 4404553,,,,,BBVA - Pontifica Universidad Católica,https://www.google.com/maps/search/?api=1&query=BBVA%20-%20Pontifica%20Universidad%20Cat%C3%B3lica&query_place_id=ChIJxZyPRBPJBZERnZzUF78x5ek,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWn7rL63Wdz425aYJSWgvYfxToTWAn6-5p0QsvYvmN3GNyyzl_3t-rzfsr6Zk3l0Kezg2PIB-4DRYNyhWnGnYakl_0z_OS1xGa90T_VVhaRyu_sS2oFXV3GQzFQR97MSYG7rAHWj=w408-h306-k-no
"-12,0684614","-77,0787735",+51 6262703,,,,,Escuela de Gobierno y Políticas Públicas PUCP,https://www.google.com/maps/search/?api=1&query=Escuela%20de%20Gobierno%20y%20Pol%C3%ADticas%20P%C3%BAblicas%20PUCP&query_place_id=ChIJ9Rg4rxTJBZERZ4jSNjsrIlM,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkGx0chaSR7s9MdetR4iMNdyM45ZNhKFMuQP8_ZeLpk6aDHJu_YbD7HK20l4kjq8Mhm9fBP_dZSz7RAEyPuwMBmhkDDcc7TcG8bnwTdtPWLsdpb88X6hPDWINJMRZ3Z8HAq8FtFkA=w408-h306-k-no
"-12,0686353","-77,0789016",+51 1 6514384,,,,,Charlotte - PUCP,https://www.google.com/maps/search/?api=1&query=Charlotte%20-%20PUCP&query_place_id=ChIJW-nm0BTJBZER8AtGi2WIosg,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmxHSxUunAslWA8yDYTESFFfwJLYmqE2CIU2qYuEV8axLMCQeZuUaLn9kpZUr0qRvOgEclPZ13VsGyRoiQ7ztAIX2gT2JqRAIRznYnEMQmDToKMPtFEh2i5Q1uqWDV-J2CO2os_Yg=w426-h240-k-no
"-12,0686326","-77,0796279",,,,,,Campus PUCP,https://www.google.com/maps/search/?api=1&query=Campus%20PUCP&query_place_id=ChIJyf1iLGvJBZERKntjRwEZW90,,
"-12,0697519","-77,0796157",+51 516262000,,,,,Oficina de Becas,https://www.google.com/maps/search/?api=1&query=Oficina%20de%20Becas&query_place_id=ChIJQ4wgS2vJBZERG3oh3Z0sT2o,,https://lh6.googleusercontent.com/xkjvT4JUBbScPImUbSPaowlgy5I6dAnycxjhOe199VbNLgGsfrYLZep4ImVHIwY=w408-h306-k-no
"-12,0684352","-77,0791318",+51 914 004 036,,,,,Asociación de Egresados y Graduados PUCP,https://www.google.com/maps/search/?api=1&query=Asociaci%C3%B3n%20de%20Egresados%20y%20Graduados%20PUCP&query_place_id=ChIJf84RISbJBZERAuQeEHb3vWU,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkaLVSwQ25o0uWrWx4Sq-Q_7G-uJLvjw8AxiaN7p-A8sV3PrMAZ3nwghA6IFCEdYnuvucD0fL38v77bYuxKU9FkiowgCnyNs3uLrZROhCA7YvGCJKIgIo9QGJTdyj6s3XxK32NX=w408-h270-k-no
"-12,069059","-77,0789309",,,,,,Jardín Central PUCP,https://www.google.com/maps/search/?api=1&query=Jard%C3%ADn%20Central%20PUCP&query_place_id=ChIJAQAAzxTJBZERxAsV6dVPPaE,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmlJhmBWEhwiO-pFrvJVZyLJWldHS-KRdNxrkpwFNrRWZmNgQSPfqFkg8fPa6pt8jaSyERaeTxnmUBYMjXqzfrv_7apBgP2ZxAIp3221UN4hM1qeckwssHqmTMXRbsZwTg_4UsGEWf3P_7m=w408-h544-k-no
"-12,066587","-77,0801604",+51 1 6262000 Anexo 3899,,,,,Coliseo Polideportivo - PUCP,https://www.google.com/maps/search/?api=1&query=Coliseo%20Polideportivo%20-%20PUCP&query_place_id=ChIJub5Ut2rJBZERuX6YH7342M8,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkVA9vXCXNxnmCFRvVlaNoGgPoMpw-XCzhyh5BVAwXJUUKcCGvJYyHkKPFBelHYrgf61jZRdaWXmbNkMSFNa7pDldI_9ykfchHofLZGkZZzIoEmYWH1Jxi4rXS4eH7TWZTa-IiW=w408-h725-k-no
"-12,0681495","-77,0805411",+51 1 6262000,,,,,Facultad de Psicología PUCP,https://www.google.com/maps/search/?api=1&query=Facultad%20de%20Psicolog%C3%ADa%20PUCP&query_place_id=ChIJV4PM2GrJBZER1KDdjFA8RMo,,
"-12,0680439","-77,0795888",,,,,,MiCampus PUCP,https://www.google.com/maps/search/?api=1&query=MiCampus%20PUCP&query_place_id=ChIJB12YMdvJBZERC3ABCORfX0o,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWngWZJppT-hApaGIdrmfnIdTSomC3svmL-W_lJS1yFSAri9ZPZmfvAbEDEKNukhU0zQ40e7taAJrJbZ8WoAIcqYA9npNG5lLvtm_xjF0Uxych4Q9fDc6F9yy_plfimFSJCytawu=w408-h544-k-no
"-12,066368","-77,0806939",,,,,,Tuna PUCP,https://www.google.com/maps/search/?api=1&query=Tuna%20PUCP&query_place_id=ChIJD7CTcQDJBZERScLGQ9kJUCg,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWk-NuXMjoNQU5n6xi8cwlINHiBa5QC5sC_w9Igrj6rycb0qnLHnKJlKrX64aFTY5A2CMd6AG5oHmSxLemxjksqVMKmZ_wEBkm8KdUvIAduTfakNR6fbzKLDC7pJGRJns2_VQTrx3jaYe6jl=w408-h306-k-no
"-12,0660685","-77,0796557",,,,,,Gimnasio PUCP,https://www.google.com/maps/search/?api=1&query=Gimnasio%20PUCP&query_place_id=ChIJNd4p90DJBZERGFAFH_xmk5Q,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnRq9PEqG0rgxiVen3NdfUe7wL5ZtT19pqHpr5hHhLpRKYMvgkg1k1XOrmLzeinv-2xDyys5NTIf_mUXigMFdi_5PgDLllLNeRkKI9SUp8KVCHPknCoExDokAUVdjzRQhdnzR7X2rbgLo2c=w408-h544-k-no
"-12,0669366","-77,0808535",,,,,,Estacionamiento M. (PUCP),https://www.google.com/maps/search/?api=1&query=Estacionamiento%20M.%20(PUCP)&query_place_id=ChIJ1X_wydPJBZERtCgxlp0gD70,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkalLP82-rWORDipOVUbk6xPwlinwNo0v4c7s8xrdhmtdJo8b0pce-KB96wUv0FnLt3Jm5HR0L1RfT1ElXCx8CwDrrroEHXTIezOXE5q78t-G4f_gdvApHu8dc9VHWqnbIsceqr=w408-h544-k-no
"-12,0665794","-77,0801595",,,,,,Coliseo Polideportivo,https://www.google.com/maps/search/?api=1&query=Coliseo%20Polideportivo&query_place_id=ChIJfVseyGrJBZERSt7Nvnq9ihc,,
"-12,0663995","-77,0803623",,,,,,Tópico - Servicio de Salud,https://www.google.com/maps/search/?api=1&query=T%C3%B3pico%20-%20Servicio%20de%20Salud&query_place_id=ChIJ3WxAewDJBZERxkeGzf1K-tA,,
